scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,59.678993225097656,101.41482543945312,0.9999947547912598,63.97186279296875,124.5698013305664,0.9999715089797974
1,60.690608978271484,100.2528305053711,0.9999979734420776,64.44158935546875,123.40592956542969,0.9999924898147583
2,60.808837890625,99.40057373046875,0.999998927116394,63.78181076049805,122.29534912109375,0.9999760389328003
3,63.1390266418457,97.72396087646484,0.9999985694885254,61.59861755371094,120.01802062988281,0.9999347925186157
4,64.26678466796875,96.72223663330078,0.9999990463256836,53.47101974487305,120.9264907836914,0.9999754428863525
5,65.50650787353516,95.89762878417969,0.9999992847442627,52.69794845581055,119.14765930175781,0.9999922513961792
6,64.79940032958984,94.66045379638672,0.9999959468841553,49.997825622558594,118.92279052734375,0.9999947547912598
7,66.73194122314453,95.38800048828125,0.9999889135360718,50.33806228637695,118.09990692138672,0.9999769926071167
8,68.12591552734375,91.38799285888672,0.9999936819076538,48.42793655395508,117.61151123046875,0.9999276399612427
9,69.43769836425781,89.69001770019531,0.9999662637710571,48.24153518676758,117.8722915649414,0.9999251365661621
10,71.78389739990234,86.66258239746094,0.9999805688858032,48.079010009765625,117.9837417602539,0.9998379945755005
11,73.25601196289062,84.56464385986328,0.9999963045120239,46.39967346191406,120.76414489746094,0.9999263286590576
12,73.38276672363281,83.14672088623047,0.9999988079071045,46.62567901611328,120.9511947631836,0.9999508857727051
13,75.55462646484375,82.21565246582031,0.9999994039535522,47.48305892944336,117.88054656982422,0.9996694326400757
14,74.95114135742188,81.27845001220703,0.9999963045120239,47.28842544555664,117.11600494384766,0.9996501207351685
15,74.71952819824219,79.19650268554688,0.9999929666519165,46.93727493286133,116.50285339355469,0.9998728036880493
16,74.12983703613281,76.63047790527344,0.9999967813491821,68.0627670288086,93.37791442871094,0.999686598777771
17,74.71885681152344,75.30630493164062,0.9999827146530151,47.03636169433594,117.15545654296875,0.9999693632125854
18,75.8720932006836,69.6255874633789,0.9999972581863403,47.29993438720703,117.05458068847656,0.999848484992981
19,74.7254867553711,68.15171813964844,0.9999990463256836,47.30458450317383,115.45954895019531,0.9967549443244934
20,75.32821655273438,67.19461822509766,0.9999977350234985,86.40951538085938,80.90119934082031,0.9994853734970093
21,74.78340148925781,66.47679901123047,0.9999874830245972,47.56504440307617,116.2794418334961,0.9996098875999451
22,73.4173812866211,65.28175354003906,0.9999626874923706,47.66228103637695,116.61863708496094,0.9997628331184387
23,70.7629623413086,60.93183135986328,0.9999755620956421,47.351226806640625,118.77249145507812,0.9999784231185913
24,70.94454956054688,58.412513732910156,0.999945878982544,47.34452438354492,119.15809631347656,0.9999821186065674
25,70.27546691894531,56.11305618286133,0.9999563694000244,47.40306091308594,120.48207092285156,0.9999966621398926
26,69.46908569335938,53.734161376953125,0.9999951124191284,47.70134735107422,120.43257141113281,0.9999877214431763
27,68.00328826904297,52.24077224731445,0.9999990463256836,47.67897033691406,120.77821350097656,0.9999847412109375
28,65.6834716796875,50.03504943847656,0.9999980926513672,47.473270416259766,121.68009948730469,0.9999599456787109
29,62.522666931152344,49.72697067260742,0.9999806880950928,47.721038818359375,121.9507064819336,0.9999914169311523
30,63.63123321533203,47.04315948486328,0.9999589920043945,48.539039611816406,121.36708068847656,0.9999982118606567
31,63.4897575378418,45.939659118652344,0.999980092048645,48.50175094604492,121.36458587646484,0.9999990463256836
32,62.24700164794922,44.04698944091797,0.9999890327453613,48.861083984375,121.65054321289062,0.9999980926513672
