scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,1.3609015941619873,-1.0868000984191895,0.000155040601384826,-1.8911256790161133,-3.380876064300537,6.63575847283937e-05
1,1.5187182426452637,-1.097731590270996,0.0001557276409585029,-1.94411039352417,-3.428863525390625,6.556940934387967e-05
2,1.5230510234832764,-1.097731590270996,0.00015945392078720033,-1.94411039352417,-3.428863525390625,6.780502735637128e-05
3,1.5230510234832764,-1.0868000984191895,0.00017199659487232566,-1.94411039352417,-3.380876064300537,7.089679274940863e-05
4,1.5187182426452637,-1.0315303802490234,0.00017757217574398965,-1.887650966644287,-3.2948827743530273,7.63064599595964e-05
5,1.4918887615203857,-0.8798160552978516,0.00019139792129863054,-1.8006138801574707,-3.2678122520446777,7.208407623693347e-05
6,1.469893455505371,-0.8610305786132812,0.0001911910658236593,-1.790858268737793,-3.2620186805725098,6.574096187250689e-05
7,1.469893455505371,-0.8398022651672363,0.0001837677409639582,-1.790858268737793,-3.2414674758911133,6.745149585185573e-05
8,1.469893455505371,-0.838752269744873,0.0001889635022962466,-1.7611923217773438,-3.2414674758911133,6.831424252595752e-05
9,1.533416986465454,-0.838752269744873,0.00020289505482651293,-1.7611923217773438,-3.215939521789551,8.11724312370643e-05
10,1.608769416809082,-0.838752269744873,0.00023661179875489324,-1.7289729118347168,-3.215939521789551,9.677095658844337e-05
11,1.6134300231933594,-0.839418888092041,0.0002416653442196548,-1.7134733200073242,-3.215939521789551,9.803301509236917e-05
12,1.6254162788391113,-0.9750533103942871,0.00026005227118730545,-1.7134733200073242,-3.215939521789551,0.00012011836952297017
13,1.6254162788391113,-1.0212211608886719,0.0002980309072881937,-1.7134733200073242,-3.2254199981689453,0.00014345029194373637
14,1.6565570831298828,-1.0212211608886719,0.00031756176031194627,-1.7134733200073242,-3.244844436645508,0.00015299209917429835
15,1.75758695602417,-1.0018310546875,0.00029792633722536266,-1.720438003540039,-3.244844436645508,0.00015584350330755115
16,1.8413057327270508,-0.9750533103942871,0.00031570825376547873,-1.764697551727295,-3.133336067199707,0.000157994800247252
17,1.871816873550415,-0.7826409339904785,0.00038297020364552736,-1.7936596870422363,-3.133336067199707,0.0002075515512842685
18,1.890113353729248,-0.7826409339904785,0.00040992037975229323,-1.8098697662353516,-3.133336067199707,0.00023379272897727787
19,1.8920190334320068,-0.7826409339904785,0.00039527457556687295,-1.8188705444335938,-3.133336067199707,0.00022811006056144834
20,1.8920190334320068,-0.9388566017150879,0.0005683521158061922,-1.9230012893676758,-3.310695171356201,0.0003278735966887325
21,1.890113353729248,-0.9412059783935547,0.000528968230355531,-1.9454536437988281,-3.311450481414795,0.00029774545691907406
22,1.7534654140472412,-0.9412059783935547,0.0005564109887927771,-1.9454536437988281,-3.323394775390625,0.00027913611847907305
23,1.7534654140472412,-0.9388566017150879,0.0005753559526056051,-1.9230012893676758,-3.3606514930725098,0.00027829589089378715
24,1.7534654140472412,-0.8921279907226562,0.0005164918256923556,-1.832746982574463,-3.3606514930725098,0.00022182399698067456
25,1.7602617740631104,-0.8541049957275391,0.0005025241989642382,-1.8066835403442383,-3.393094539642334,0.00021370936883613467
26,1.8163714408874512,-0.8269405364990234,0.00041189067997038364,-1.767136573791504,-3.393094539642334,0.0001736815320327878
27,1.8654687404632568,-0.8269405364990234,0.00032873873715288937,-1.7432117462158203,-3.393094539642334,0.00013891838898416609
