scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,68.33563995361328,61.93798828125,1.0,69.25172424316406,83.9439926147461,1.0
1,68.33563995361328,62.14539337158203,1.0,69.27848052978516,83.9439926147461,1.0
2,68.57500457763672,62.3726692199707,1.0,69.36388397216797,83.9439926147461,1.0
3,68.57500457763672,62.3726692199707,1.0,70.4977798461914,84.08969116210938,1.0
4,68.57500457763672,62.46416091918945,1.0,71.34107208251953,84.08969116210938,1.0
5,68.85304260253906,62.51880645751953,1.0,71.9605941772461,83.98619842529297,1.0
6,69.05874633789062,62.94690704345703,1.0,72.40953063964844,83.98619842529297,1.0
7,69.06621551513672,63.27452850341797,1.0,72.67327880859375,83.98619842529297,1.0
8,69.06621551513672,63.27452850341797,1.0,72.91490173339844,83.93392181396484,1.0
9,69.0929183959961,63.27452850341797,1.0,72.99458312988281,82.69424438476562,1.0
10,69.11750030517578,63.27452850341797,1.0,73.0823974609375,82.11869812011719,1.0
11,69.11750030517578,63.256385803222656,1.0,73.36483001708984,82.10476684570312,1.0
12,69.24404907226562,63.02519989013672,1.0,73.53856658935547,82.01213836669922,1.0
13,69.5388412475586,63.02519989013672,1.0,74.03428649902344,81.74797821044922,1.0
14,69.67838287353516,62.947479248046875,1.0,74.23761749267578,81.6903076171875,1.0
15,69.9020004272461,62.88634490966797,1.0,74.37752532958984,81.60492706298828,1.0
16,69.90966796875,62.88634490966797,0.9999998807907104,74.54586029052734,81.60492706298828,1.0
17,70.14990234375,62.893463134765625,0.9999998807907104,75.08302307128906,81.6378173828125,1.0
18,70.38746643066406,62.947479248046875,0.9999998807907104,75.3761215209961,81.6903076171875,1.0
19,72.24175262451172,63.63376998901367,0.9999997615814209,77.4129867553711,81.78787231445312,1.0
20,72.50775909423828,63.73817825317383,0.9999996423721313,77.75578308105469,81.78787231445312,1.0
21,72.55904388427734,63.73817825317383,0.9999991655349731,77.9437026977539,81.78787231445312,1.0
22,72.65983581542969,63.7446403503418,0.9999991655349731,78.3996810913086,81.6020278930664,1.0
23,72.9942398071289,63.73817825317383,0.9999995231628418,78.57218170166016,81.14811706542969,1.0
24,72.65983581542969,63.653167724609375,0.9999994039535522,78.57218170166016,80.70568084716797,0.9999998807907104
25,72.55904388427734,63.59809875488281,0.9999992847442627,78.94085693359375,80.62239837646484,0.9999998807907104
26,71.69876861572266,63.097415924072266,0.999998927116394,79.25341796875,79.97467041015625,0.9999997615814209
27,71.69876861572266,62.986392974853516,0.999998927116394,79.25341796875,79.72205352783203,0.9999996423721313
28,71.69876861572266,62.94972229003906,0.9999984502792358,79.41082763671875,79.62664031982422,0.9999994039535522
29,71.80850219726562,62.94972229003906,0.999998927116394,79.68921661376953,79.62664031982422,0.9999995231628418
30,71.85430145263672,62.986392974853516,0.9999990463256836,79.72271728515625,79.72205352783203,0.9999996423721313
31,74.36225891113281,63.36558532714844,0.9999988079071045,79.97920989990234,80.13397216796875,0.9999997615814209
32,74.48973083496094,63.46099853515625,0.999998927116394,79.98228454589844,80.1679916381836,0.9999998807907104
33,74.93045806884766,63.54390335083008,0.9999988079071045,80.81428527832031,80.1679916381836,0.9999998807907104
34,76.3359603881836,63.61075973510742,0.9999985694885254,83.26614379882812,80.1679916381836,1.0
35,76.3359603881836,63.61075973510742,0.9999990463256836,83.91859436035156,79.95503234863281,1.0
36,77.05673217773438,63.54390335083008,0.9999988079071045,84.65397644042969,79.82579803466797,1.0
