scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,78.98497009277344,125.61235046386719,1.0,62.9276237487793,144.30764770507812,0.9999998807907104
1,78.322021484375,125.64994049072266,1.0,61.683902740478516,144.220458984375,0.9999998807907104
2,78.1008529663086,124.81790924072266,1.0,61.92479705810547,143.60440063476562,0.9999998807907104
3,77.68345642089844,124.06627655029297,1.0,61.947471618652344,142.77804565429688,0.9999998807907104
4,77.31214904785156,123.56846618652344,1.0,61.54306411743164,142.423828125,0.9999998807907104
5,75.93711853027344,122.94747924804688,1.0,61.031368255615234,141.37388610839844,0.9999998807907104
6,75.44528198242188,122.19983673095703,1.0,60.932376861572266,140.49073791503906,1.0
7,74.95968627929688,121.59989929199219,1.0,61.38533020019531,139.64039611816406,1.0
8,74.7148666381836,120.76361083984375,1.0,61.633724212646484,139.23313903808594,1.0
9,74.71990966796875,118.99581146240234,1.0,62.49638366699219,137.89041137695312,1.0
10,73.44419860839844,117.83159637451172,1.0,62.40367126464844,136.90232849121094,1.0
11,73.12757110595703,116.86534118652344,1.0,62.126182556152344,136.08375549316406,1.0
12,72.8574447631836,116.12797546386719,1.0,61.82986831665039,135.2042694091797,1.0
13,72.35731506347656,115.45323181152344,1.0,61.77458190917969,134.390380859375,1.0
14,72.07713317871094,114.70494079589844,1.0,61.614410400390625,134.02813720703125,1.0
15,71.40438079833984,113.03451538085938,1.0,61.288551330566406,132.33934020996094,1.0
16,70.4609375,112.85066223144531,1.0,60.60404586791992,131.41464233398438,1.0
17,70.23526000976562,112.9802474975586,1.0,60.0006217956543,130.40370178222656,1.0
18,70.22333526611328,111.43287658691406,1.0,59.26113510131836,129.34996032714844,1.0
19,70.2509994506836,110.14147186279297,1.0,59.057899475097656,128.58392333984375,1.0
20,69.36804962158203,107.98199462890625,1.0,56.8793830871582,124.99919891357422,1.0
21,68.8702163696289,107.76959991455078,1.0,55.94247055053711,124.03113555908203,1.0
22,68.10393524169922,107.24890899658203,1.0,54.978790283203125,122.86280059814453,1.0
23,67.8329849243164,106.95758819580078,1.0,54.749393463134766,122.06553649902344,1.0
24,67.2218017578125,106.20465087890625,1.0,54.34220504760742,120.6168441772461,1.0
25,66.8917465209961,105.02462768554688,1.0,54.1865119934082,118.37566375732422,1.0
26,66.28865814208984,104.23953247070312,1.0,53.35588836669922,117.20726776123047,1.0
27,65.72522735595703,102.89566802978516,1.0,52.449806213378906,115.65860748291016,1.0
28,65.11974334716797,101.70526123046875,1.0,51.600215911865234,114.28288269042969,1.0
29,64.07377624511719,100.70159912109375,1.0,50.35466384887695,113.79310607910156,1.0
30,62.72305679321289,97.8505859375,1.0,48.553504943847656,109.95282745361328,1.0
31,62.198699951171875,97.20756530761719,1.0,48.26799392700195,109.53565979003906,1.0
32,61.666587829589844,96.8935546875,1.0,47.66614532470703,109.23381805419922,1.0
33,61.09554672241211,95.97402954101562,1.0,46.994056701660156,109.40922546386719,1.0
34,60.710968017578125,95.44505310058594,1.0,46.44804763793945,109.17304229736328,1.0
35,59.83864974975586,94.47589874267578,1.0,44.84270095825195,109.28694152832031,1.0
36,59.640140533447266,94.33212280273438,1.0,43.79140853881836,109.28681945800781,1.0
37,59.4511604309082,93.69474029541016,1.0,43.498565673828125,108.72351837158203,1.0
38,59.149497985839844,93.0821304321289,1.0,43.049278259277344,108.49394989013672,1.0
39,58.96832275390625,92.52387237548828,1.0,43.03481674194336,107.509521484375,1.0
